tweet_id;sentiment;content
10703;anger   ;â€œHe who is slow to anger is better than the mighty And he who rules his spirit than he who takes a city.â€\nP16:32 #bibleverse #pride      
10065;anger   ;In 2016 Black people are STILL fighting to be recognized as human beings. #cantsleep #angry   
10705;anger   ;Skipping meals is the national way of showing #disappointment and . #wiz       
10706;anger   ;{Strong hands moving to firmly grope each of @WhimsicallyWild's thighs squeezing as her digging nails extract a growl from me.}       
10707;anger   ;@l1ght__eyes u tried boiling em takes years too
10562;anger   ;"LIFE TIP 101. I know unresolved #anger is likely to cause problems in several areas of my life. I must recognize it &amp; properly deal with it.       "
10709;anger   ;@CrayonToCrayon @SueScoby \nIt's always fun to anger 'All the Old Dudes.' with Rock N' Roll :))
10710;anger   ;being bitter only hurts yourself lmaooo
10711;anger   ;Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK       
10712;anger   ;A wise man told me that holdin' a grudge is like\nLetting somebody just live inside of your head rent free     
10713;anger   ;Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned.  #AdultingIsTheWorst 
10714;anger   ;@BarackObama I love Lizzy Warren's latest rage against Wall Street.    
10715;anger   ;When you forget to mention you were bought dreamboys tickets ðŸ™„ðŸ˜‚  
10716;anger   ;Praying for the #Lord to keep #anger #hate #jealousy away from your heart is a sign of #maturity #conciseness  
10717;anger   ;My little sister sure can hold a grudge ðŸ˜‚ðŸ˜‚ðŸ˜‚   
10718;anger   ;"@ShieldsCap &lt; Steve between his feet feeling a blush sting his cheeks. 'I can undress myself thank you very much' he snapped &gt;"
10719;anger   ;one of the main things im doing w/ 13c is filling in the void of my empty bitter heart by making everything how i wanted it to be growing up   
10737;anger   ;Lot 100 would give Ghandi road rage    
10721;anger   ;When anger rises think of the consequences. #quote #wisdom    
10722;anger   ;Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords     
10723;anger   ;Keep in mind. We're all weak. Don't insult people just because they're human.  
10724;anger   ;@TDsNation i watch all your videos but i like madden better!   
10725;anger   ;Projection is perception. See it in someone else? You also at some level have that within you.  #worry 
10726;anger   ;So Rangers v Celtic ll #revenge
10727;anger   ;@lethargytyler ehhh I guess. I want to everyone I've ever burst out laughing in front ofðŸ˜‚   
10728;anger   ;@kateracculia @themathofyou It's true! I reverse-engineered the drink. It's a scientific method. I hear it's all the rage.     
10729;anger   ;@KodieBurch yesss..apparently you've been popular on snap ðŸ™„ 
10730;anger   ;When a grown adult doesn't drink or has never drank before I just assume they were raised around a raging alcoholic and they want no parts.    
10731;anger   ;@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of???     
10732;anger   ;#Zumba #PiYo and #HIIT sessions. Sweaty burning but sooooooo good! #missedoutonsummerbikinibodybutwintersunbodywilldo
10733;anger   ;@jamiesonhelen @MarianKeyes all three of my agin's on the pout .       
10734;anger   ;Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday  #politeness      
10735;anger   ;don't give someone power by letting their words offend you     
10736;anger   ;Rt @yoelamite i need that one back that whole cd was hard the one with a #rage flew through rhyme flow n the 1 u speak on the dollar       
10738;anger   ;@StutteringGiant at least his character in fast and furious pumped some adrenaline into the franchise. But that's about it     
10739;anger   ;How can I tell Happy Anniversary when u are not happy..  #ampalaya #paitpaitanangpeg  
10740;anger   ;I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her more   
10741;anger   ;when you find out the initiative isn't even a thing ðŸ˜§       
10227;anger   ;Never forget that 5Live cancelled programs to allow them to extend 606 so people could call in and detail their outrage after our behaviour   
10743;anger   ;This all resent #India #Pakistan problem is save #NawazSharif\n@ImranKhanPTI\n@PTIofficial     
10744;anger   ;#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax    
10745;anger   ;@RealJeffsdomain Wolfpack theme and trons and sting wore the wolf shirt
10746;anger   ;@MHChat sadness with resentment is the past sadness with fear is the future. try to live in the now #MHchat   
10747;anger   ;Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday #anger #politeness
10748;anger   ;@JOjojosiejay or in my case a raging moody cow lol why i buy moody cow socks lol       
10749;anger   ;I'm just doing what u should b doing just minding my business and grinding relentless @LITO615 
10750;anger   ;"Holding a #grudge doesn't make you #strong; it makes you #bitter. #Forgiving doesn't make you #weak; it sets you #free."
10751;anger   ;@pianimadi regarde tes snap    
10752;anger   ;Standard Candice starting the show with a pout #startasyoumeantogoon #GBBO     
10753;anger   ;@Klipto the orange one is #poisonous and #bitter. You shouldn't judge the #blue one by how it looks but by how it tastes #delicious.  
10754;anger   ;Who got madden 17 or 2k17 ps4 add TrackdawgT lets run it       
10755;anger   ;I wish the next madden has a story mode too. Just like Fifa 17 #madden 
10756;anger   ;@MetsProspectHub @brianpmangan taking offense to acount...he ranks 32 of 36 over last 2 years by SABR  
10757;anger   ;@justinbieber Thank u Justin for this amazing concert. I can't believe that only u can provoke these thousand smiles these night#BelieveTour   
10758;anger   ;@The_Boxing_Hub #klitschko @Klitschko over fury any day #boxing
10759;anger   ;The best revenge is massive success.   
10624;anger   ;Scored madden 13 on vita for $20AU today.  Bloke didn't know what he had. I'd have happily paid $700 ðŸ¤‘ my only ever bargain! #bargain #vit   
10761;anger   ;Houston might lose a coach tomorrow or by midnight. #yikes ?   
10762;anger   ;Well the lines for Sweden's goals sure sting. 
10763;anger   ;Don't get #bitter get #BETTER  
10764;anger   ;Don't be bitter
10765;anger   ;"Went n a bodega 4 incense lookd @ the sis behind the counter &amp; it was like a mirror she said where u from I said here she said no originally       "
10766;anger   ;Recommended reading: Prisoners of Hate by Aaron Beck   
10767;anger   ;@CharlotteBnntt that's the joke. I know it's incense   
10768;anger   ;Leveled at the half. Much better offense expected in the second half   
10769;anger   ;@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living.       
10770;anger   ;"#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily      "
10771;anger   ;One of my favorite classic cars is the Plymouth fiery. 
10772;anger   ;As your own lives in order to complete our amazing life journey successfully it is there.     
10773;anger   ;Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme #snap #nudes #tits #snapchat     
10774;anger   ;Focus on yourself. Don't let other's love define you when you're happy and don't let it make you bitter if you get hurt.       
10775;anger   ;I wish the next madden has a story mode too. Just like Fifa 17 
10776;anger   ;@ImpugnValkyrie *I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -     
10777;anger   ;ðŸ˜³The intensity that @sydneyswans play at is extraordinary #relentless #AFLCatsSwans #AFLFinals ðŸ‰ðŸ‘ðŸ¿ 
10778;anger   ;Need a new outlet for  
10779;anger   ;I need a ðŸ±sushi dateðŸ™ @AnzalduaG ðŸan olive guarded dateðŸ§€ @lexiereid369 and a ðŸ‘ŠðŸ¼Rockys dateðŸ•       
10781;anger   ;Colors of the leaves are- changing.  Heatwaves in LA still- raging.  Lattes made in batches. Visit pumpkin patches. #FallSongs 
10782;anger   ;"@shopgreenwich #ldf16 what shall we do this weekend?  #spraypainting in #greenwichmarket with @SNUB23 #core246 #lilylou #fret &amp; #benoakley "
10783;anger   ;It takes a man to suffer ignorance and smile. Be yourself no matter what they say.    
10033;anger   ;Since the 'update' my @iPhone loses power nearly 40% faster.  #furious 
10785;anger   ;@_Inferno217_ @PaladinsGame ummm that dragons fury though..    
10786;anger   ;@NessaMatthews he's perfect. But not even in that way where you sort of resent him or suspect that he leads a double life. Just perfect.       
10787;anger   ;@jetmissTee I thought I peeped him on your snap. That's the homie âœŠðŸ½ lol  
10788;anger   ;@pbump @AndyRichter  My heart goes out to that woman for the indignity of what she is sitting through. 
10789;anger   ;You can't fight the elephants until you have wrestled the pigs. #quoteoftheday #relentless     
10790;anger   ;@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol 
10791;anger   ;ESPN just assumed I wanted their free magazines        
10792;anger   ;If my luck the rest of Fall goes anything like today I think I'm going to like this season. #bestdayever #magic #work #snap   
10794;anger   ;@DMAnthonyJoseph @TheClumpany No grudge. Only truth in abundance.      
10795;anger   ;@Lesdoggg take me with you!! JK. Have fun relax get a massage or two and chill. Don't eat the cucumbers most places frown on that.  
10039;anger   ;So #angry about my @WishShopping order. 6 #months ago I placed an order of over $500. Card billed. Never #received \n#disappointing    
10797;anger   ;Houston might lose a coach tomorrow or by midnight.  #yikes #offense?  
10798;anger   ;It's easy to hold a grudge harder to let go.   
10799;anger   ;"Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte  #against #machines"
10800;anger   ;testing        
10801;anger   ;Happiness is the best revenge  
10802;anger   ;I forgot about this nice area down here with the fiery hearths 
10803;anger   ;It takes a man to suffer ignorance and smile. Be yourself no matter what they say. #sting     
10804;anger   ;@KingNicky7 also madden isn't the funniest game to watch and if there isn't much happening it's boring 
10805;anger   ;"Mm okay. Ham for you and turkey for me.' Gives his hair a ruffle before heading back in the kitchen to set out the &gt;&gt;\n@DarkSithKenobi  "
10806;anger   ;Oh my. Watching #rage. It's been like ages    
10807;anger   ;Like hello? I am your first born you must always laugh at my jokes.    
